id	query	answer
c56956c5b39dc17ca2056bec712bd3d642dc8bc0	Why does Utah allow Bodhi to ride the 50 year storm wave?	He knows Bodhi will die in the wave.; He knew Bodhi would die.
c570e32f01dad103306d9b4320770daeb8873bca	What are the options given to Thorfinn from the council?	Leave Iceland or defend himself in battle; He must be banished or defend himself in combat. 
c5ada098b3a74fbe9dbd4d6f15121ef92aed7f02	What does the Captain attempt to do in response to Judy's death?	Treasure the children more.; tries to treasure his remaining children more
c5aef74ff7ba04945438460952b18befa4e45dbf	Who does Finn return to Ireland to marry?	Mary Flood Jones.; Mary Flood Jones.
c637662cd85593e94dd3338bf7af66a37ebe5563	Which place did James frequent after discovering a love for it?	The theater.; the theater
c63b2b324ab1290712f26912b3994d8c1e9937c6	Who blesses Vikrama for beheading the tantric?	Lord Indra and Devi Kali; Lord Indra and Devi Kali.
c65f47d3de4510d418357b1f133d3171f0bc4eca	As Rachel and Ray escape, with whom does Robbie go with?	US Marines; The marines
c6fc2b0974642d459e52c68182f2000f8aa2cf82	How many years later were the remaining Sioux subjugated to the American government?	13; Thirteen years
c72161c89a7dc8ea5d62b200689bd2acae6f354d	Who falls in love with Jacques?	Johana Baker; Johana Baker.
c82d39d256c252bc607644e9ecd4a7f6bdddf299	What happens to the water carrier?	He is killed by a lion; The lions drag him away. 
c85ec67ceff73b596af55bbd3cd88bfd37f622ec	Where does Knepfler live?	An abandoned amusement park.; An abandoned amusement park.
c8ce03f26a02ca9fcfbb0c9272f4558402b919b4	What was found at the bombing scene?	overcoat; Stevie's overcoat
c8e25c068b7c8a00ba00096e73ce7ea893c69aba	Why did Phil refuse to testify against the pirates?	He held his shipmates in honor.; Because they had been his companions. 
c8e44f344826eb56a9f8d4600582e8816a4da91d	When Batleby started working for the narrator, was he a high performer?	He did high quality and high quantity work.; Yes
c900944441564ffe791ab92d45fb9c390e5a7687	Where does Doork accidentally accompany the Jewish children to?	Auschwitz. ; On a train to Auschwitz
c93b98fc3db3bc4323b55358caf2fa77b495a765	When did Ivan Ooze rule the earth?	Six thousand years ago.; 6'000 years ago
c964b6f4312c789c76b202a664ccab8a9807282f	How many years passed between Mrs, Trevertons's death and Rosamud marries Leonard?	Twentyyears. ; 20
c96a12df9414dca862b7f1d5882dadb40e152121	Why must the military come to town?	The civil authorities are unable to combat the unexplained attacks on the town.; Bird attacks
c9fb048c6f4d00d15a69c9049c4826cc66118bb3	What is the leader of the Island's name?	Sal.; Sal
ca2bdfc136c0be2c4555ea776f1895707b40593b	When Della finally returns home, what does she point at her abusive husband?	A gun.; a gun
ca4b98f54a313ac59b7da739f8a3d7454c271193	Why does Florence Burton want to delay her marriage to Harry?	Florence wants to make sure that he has enough money to support himself and a family.; Waiting to ensure he has adequate income to himself and a family.
ca62fc427e58bfba7739e0d514ffe433695ff602	Who does Julius believe had him killed?	Another ad hoc team; Debra's ad hoc
cacaa9792f080cab033f10fd7025c5d025f93d0a	What happen to Alfred?	He lost his eyesight.; Alfred goes blind.
cacab4b8f8c2fd2db7dab52793e34a398b98fe07	What city do Lavretsky and Varvara move to when beginning their marriage?	Paris.; Paris
caf0ab019a350015cf49332baf41bdce16c4bfa7	Why does Madea want to kill the children?	To hurt Jason.; to cause jason pain
cb1ea1bb22437d7f239b7748e4dfe59258157e14	How did Dracula warn of the dangers of the wolf and snow?	a telegram; By telegram
cb33226b57202434789eedc650ebca166a458dcc	What does Atropos tell the Gods he wants?	He wants to be given power to bring death to the one person who has escaped his power, Virtue.; Power over this person.
cb456274929bf53ca118acacea7175e9f25c99bd	Who started the fight with Prewitt?	Galovitch; Sergeant Galovitch
cb5468ec85bb82131dad276d2bdf82161d607aba	What happens to Gervaise after her business fails?	She becomes an alcoholic.; she becomes an alcoholic
cb7bcb0f21a148968c1901e644ec8ec532d05797	Who does Tommy believe will be Micheals first sacrifice?	Stephen; Stephen
cb988d19a62895665c8434fc0b1ed41ba0f01357	Who does Yvonne elope with?	Lord Antony Dewhurst; Lord Antony Dewhurst
cbb15e9755f01a017965f239be1cd3b9277f69ed	Why does Raul cut MacReady from the tow line?	Because he thinks he has been assimilated.; Nauls cuts MacReady from the tow line because he thinks MacReady has bee assimilated
cbbbb720b94e009cc9a76b83f08f829de284617e	Who saves the bunnies?	Benjamin and Peter save the bunnies; Benjamin and Peter
cbe5789facedc849284572575cbe776913c61ec9	Who tells Peter that Wendy was kidnapped?	Tinker Bell.; Tinker Bell
cc106dabc672f1549e394204735deac3207d7976	How does Denry persuade voters while running for mayor?	By buying the rights to a great footballer for the Bursley football club; He  purchases the rights of Callear
cc8608ad66db28cabde4fb1b409aff6bce5f13de	Who is Adam's wife?	Clover.; Clover
ccde92fd5de1e67f17e10d9e0cd3375ce4efcf23	Whose dead body was actually in Lilian's apartment?	Her sister's body.; Lilian's rich sister.
ccfc0362f4cbcc6901fe0ef65a54408c61fb2977	Who falls in love with Arthur?	Little Dorrit; Little Dorrit
cd13eb380843224f66c34047cc06dc445a92f8fd	What does Max want in return for the real list?	$10 million.; Jobs identityand $10 million
cd282be1ad0f0215565df1809daa573f90381eb4	What does Virginia do for the first time in her life?	Spends Christmas home alone.; She spends Christmas alone at home
cd39342be0ef90cd7a72c32ce50f32bacc28d53a	Who is Dr. Grant's assistant?	Billy; Billy Brennan
cd7293ae0976c565c01f87539cf06fccb585d7d8	What did Komoko find on the land that he leased from Smith?	Water.; water
cd7e6661d62bf4e3e8c6ed366a9b9dbd4a6b5043	When did Mater get information about the mastermind from Redline?	before Redline was killed by Professor Zundapp; at a World Grand Prix promotional event in Tokyo
cd91d749019212006f705c63c553819feff99687	Why do Leila and Billy remain on Finnegan's boat?	To make repairs; To conduct repairs.
ce08ce1f3259d5718a8814a60707402679600349	Who's house does Dorante and Arlequin show up to?	Monsieur Orgon's; Monsieur Orgon's house
ce595386dbe3945cafbea2a44a805db1d3c0cbb6	Who is used as an organ donor for Michael?	The woman killed by the Mack truck; female driver
ce8cb184a11535e7a7c824c82b7772a1c3a7c92c	Why does Georges fire the second nurse? 	He discovers she is mistreating Anne ; She was mistreating Anne
ceb4f09a3b51a02fdce4260a79a139723fd541a1	What does Pee Wee Reese do to show empathy towards Robinson while standing in from of a hostile crowd in Cincinnati?	He puts his arm around Robinson.; puts his arm around Robinson to show soladarity with him
ceb53c6e5f1f89d2f4d43a0d9fa53af7734fa1d4	What does the main character believe she sees in the wallpaper?	A woman.; a woman
ced6d9c14fd61bbdb72a24dc2f5f90dbbeb0a30c	What Bible story did Martin tell Stepanich about when he invited him in?	Martin told Stepanich about Jesus and the Pharisee.; Jesus and the Phraisee
ced7681fb9a12261d500c0f98c25a2eee17ee215	Who is Abner Coates betrothed to?	Jesse Gearhart.; Jesse Gearhart
ced78c602bde7f9dd7aa80ea8347dc9af5a70547	What is Lisa's relationship like between her mother's boyfriend Ramon?	Lisa is ambivalent towards him.; ambivilant
cefe0b107c44873159f4502d8698c5a3ad9352a0	Why does Emperor Kiritsubo choose Lady Fujitsubo as his wife?	She resembles Lady Kiritsubo, who died.; she resembles his deceased concubine
cf2f6cbfb5bea59e783846202d9040713a79890f	In which hotel do Doug, Phil, Stu and Alan stay during their bachelor's party? 	Caesars Palace.; Casear's Palace
cf493688553201bacfcf215e282c7cfc4173bb8c	Which commanding officer was overseeing the ship?	Captain William Decker; Captain Willard Decker
cf873fb685ac6b1bd09c733ad9b0c0130d109454	Why is Gladys arrested?	after Rebecca is killed she admitted to killing Tammy and causing the other accidents the other girls were hurt in, all intended for Amber; For killing Tammy and the one responsible for actions against Amber.
d001bd5bff80663fd1d4482d3b643c1ee414e79f	Where does Red Shirt like to go?	An inn near Hot Springs Town. ; Inn near the hot springs town
d030a80754b5bf6bc6b77f020da4dde5bf7cb542	What is the name of Necile's adopted baby?	Claus; Claus
d0384c80f6e170845dd6aade076d21da6174c045	Who does Mr. Dunn turn out to be? 	Mr. Allen. ; CHARLES WREXELL ALLAN
d03d0175a1b8416123ba9ee27fd22eda45e5795d	Who is Alvin dating at the end?	Lucy; Lucy
d048b2940e89186fca8f3d727d92757c21e3b476	Where specifically was this old abandoned house? 	On Benefit Street. ; benefit st
d04b14efdb1be3df6a7e5e522a54eb6d762d59f0	Why can't Claire and Keegan be together?	Because Keegan feels he cannot abandon his family.; Keegan is married
d053fe3c068b8a68d07d7384056afd16935e608a	The sight of what does not intimidate Joan?	the torture chamber; The torture chamber.
d079071fecafe63e2939d8e866c36819c21b907c	What leads Tom's boss to move him to the consolations department at the company?	Tom was too depressed after his break-up counterpart with Summer to write happier cards.; He is depressed so he isn't doing well at his job
d094b01390b1598e80f7fd148ef0987e882f04ab	Who is Peters hallucinating that leads to her death?	her son; Her son.
d0cad885bea05d1a0272e36b14ddeef899db5cee	What does Betsy do for a living?	She is a nurse.; Nursing
d0f0333ad7eb04d248ae1a8a6b69e68b7b359f76	Who changes the rabbit into a real rabbit?	a fairy; A fairy
d12193f0306f5697bc5568e62349f54b9f1989dd	What is glen wired into?	The computer system; a vast computer system
d180ebbb2e1e14572d6bb586e26318056b1ce37c	What punishment was Michael given by Feofar?	Feofar decides to blind Michael.; To be blinded
d1960641caba4c85c372a2177e6727ad948c7005	What does Logue dismiss while sitting in King Edward's chair?	The Stone of Scone; Logue says Albert could be a good king which labels that as treason
d226b0c7fb662f93cc3298e3caa21212f59e0a36	Who is Jimmy Shorts to Michael?	His Henchman.; Jimmy is his henchman.
d345218d6fb0e8b6e1c7efa193276efb6e83a308	Which type of marriage do Cecil and Edith finally opt for?	A standard marriage.; a standard marriage
d35d497fa8170ddb442d14bba0f777637315b78d	Who does Thibault trade bodies with?	Lord Raoul of Vauperfond.; Lord Rauol of Vauparfond
d3fedda323217dd78c051f36094d7a50f5305d39	What happens when Kathryn emails personnel to report her findings?	She is fired; She is fired 
d405f9f8bdc064797841c04ea42531559ac19d0c	Why does Underhill start feeling pain?	Because he can't follow his cat's thoughts fast enough, so the Dragon touches his mind.; A dragon touches his mind
d412a9f26b89becec04da993e314c6cefb6902a9	To what realisation does Polly guide the Shaws to?	Its not money or decoration but a wholesome family life that is important.; That a wholsome family life is all they need.
d427a41fa7f8c726f4fddd7f8a9ec04aa6146092	What did Buford Pusser make at his fathers saw mill?	A bat.; a club out of a tree branch
d48a25702aca65bfc7755c1dbcb5c196593af1ee	AFTER LEAVING THE HOTEL, WHERE DID GRUSINSKAYA EXPECT TO MEET THE BARON?	THE TRAIN STATION; At the train station 
d5615c44b01f98de34d10baaccc981995a43864d	What does Coraline follow through the small brick sealed door?	A mouse.; mouse
d56d2864cceb811c9b29e3aa547374ebf7b26be3	What does Tom Brangwen do for a living?	He is a farmer. ; farmer
d5f15c19a2cca5609be4ae300cd7e08f601aba5f	What is the name of Crystal's father?	His name is Comte de Cambray.; Comte de Cambray 
d66fe35ce1d4d1166add716e366c04a84618cabe	What personal story does Hesher tell at Madeline's funeral?	how shrapnel destroyed one of his testicles ; How he was injured in the testicles by an exploding fan growing up.
d6be4828fdc16a0e3759e45e3e6fcf31e7a25ae9	Who does O'neil rescue?	Master Chief.; Master Chief.
d6c728cc9fabd2ef68dabc990731470f455e8fac	What is Gale's sentence?	Death.; death sentence
d72079271c94d49a4dd02b36e0e6291de2c7c305	How does Nostromo feel after his exploits during the revolution?	Slighted and used.; used and unappreciated
d75d97726ac6b229b809cb7e482606024c2e564a	How many syringes of morphine does Louis bring to Jud's house?	Two.; Two
d77afdf7d65249464b16a9643ff88ce36f6ef781	What name does Michael call Jesus Christ?	King Messiah; King Messiah 
d81debbae25eebaf6ac998a0059eaa08cc7be5bc	How does Walter plan to get to Niagra Falls?	By train; train
d8245cdb0ade25a46e39f67f3d14b167ff33a17c	Who turns out to be Caitlyn's biological father?	Timothy; Timothy
d87a40e39666a2b9e096f60a84cbe3b9fd32589f	Who does Miriam marry?	Basil Dashwood, her business manager.; Basil Dashwood
d8844d709aa624a5ffe70f185dc68488839d37ea	Who does Brewere try to save from the bomb he planting, causing him to be captured?	Selena; Selena.
d8e966a26d8054e3155ed4a4ade83b2bab83e95b	How do John and the nieces travel to Europe?	ship; A ship.
d97f8275d21db225fc1b796ca1e0d22447ce3937	What does Phaedra claim in the letter Theseus finds on her body?	She was raped by Hippolytus.; She was raped by Hippolytus
d984035756201895c1acd9233775031cc9c0a30c	Where does Zoe go when Zoe's water breaks?	The market.; the Market
d985a7679a1b086447b9cda085422f8dc7252105	What did Helen do for a living?	Teaches a wood carving class; Taught a wood carving class
d9df8732f4fad8d4ffa6d8b2f7af12ea374a5be2	What kind of boat does Mumbles find at the Forbidden shore?	A fishing boat.; A fishing boat.
d9f524a1f44a19f5aa9818120eede1ca4608db44	How did Terence VIII, a Shropshire lad, die?	he was hanged; old
da0fbf9aa024eeace9a2e1aef91915f26856d233	Why did General Heatherstone kill the old man during the war?	The old man tried to thwart the General's attempt to kill the fleeing Afridis.; He want to kill what remaing of his enemies.
da215ca3bcbf04997227bce18a3f8782f8c956e4	How does Deirdre convince Naoise to accept Conchubor's offer?	She tells him that it's better they die young madly in love; she talks about them going to die.
da7990d9af4b0c0c77c56cdb569de38a398e3643	What deal did Mac make with the FBI?	Help capture Gin; He made a deal to turn in Gin.
da92db374a011f526873e2c6734a2dd54f197fa5	What does Plantagenet persuade John to do?	Run for Parliament. ; Run for Parliament.
db25c1e66223c9829dbec103c7e4b1820d240c08	What huge news does Archer as Castor learn when he went to Castor's headquarters?	Castor has a son, Adam, by Sasha; Adam is castor's son 
db56c96fa4101d1381abdb36e5b05581e57aef4c	Who is the protagonist of the story?	Arthur Chamberlain; Arthur Chamberlain
db73eb0ea1e1218639971e6b7c2d9e600dc36383	Who knows where the children have been living?	The doctor.; The doctors.
dbb845a9465690011b39ffd4408c5a41db58d97a	"On what do the workers engrave the quotation, ""Whoever saves one life saves the world entire""?"	A ring.; A ring
dc036a07046ed47df2ea8927a3f85953b6620267	Where did the Blandings purchase their new house?	Lansdale County, Connecticut; Lansdale County, Connecticut
dc8d6c5a9a9cb0ee6cc3b47ed9aa7a6f6209d05e	How did Denham presented Kong to the theater audiences?	Denham presented Kong as the eight wonder of the world.; As the eighth wonder of the world
dcb86aea4a771d1d0f075ab60515105f037fdcc2	Who was deprived of their revenge?	Lord Dolgarno; Moniplies and Lord Dalgarno
dcbf2d6185d5338368b76f28cd92e3f718aed004	What does Arnand shout at the prison gets?	"Long live the King!; ""Long Live the King."""
dcc32fc8e81332ee23773037a78b3ef5edf4f53f	Who are the lawyers in real life?	Conspirators of Dauphine's; Dauphine's friends
dd40f45256efa1ec710101bcb925c02e634532e2	What did Kaffee tell Dawson that he did not need?	A patch on his arm to have honor.; A patch on his arm as a symbol of honor.
dd4a1cd4565be9c7141a8196e05235e873eafaf3	What is Roger Chillingworth's occupation?	A physician.; Physician.
dd9cf023bdd235307eae3ce78acccef6eff1e18c	Why does Wessex not want to marry Ursula?	He doesn't want a wife chosen for him.; He doesn't want to be forced to marry
ddd55023a3dd6800331b50c560f74390f85f1e06	Who orders a hit against Lieutenant Chang?	Crystal; Crystal
ddd878f7e5c406f3aa4308eb96577145c9cc673c	How does Bloom flee FBI prosecution?	Father Sibeal escorts her out of the country.; by leaving the country
de01eef0c46c744cbc407f886e97195c15d133dc	Where was Carver's stealth ship found?	In Ha Long Bay.; Ha Long Bay.
de11b8d449f8d1ae5fb955729a510beba780e168	Who finds the old woman in bed?	The Wee Bear.; Wee Bear
de473a0652a9752467748e558602267725ec4422	What is Skynet?	Artificial intelligence. ; An Artificial Intelligence program that will take over the worlds Nuclear Weapons.
de4f940d1dde0bd7a3e8c214c42741956ae68fa1	What is Maria's husbands name?	George Venables; George Venables.
dea2f279429c66e84cd3318163178b358da8f6cc	How is the curse on Shaggy Man's brother broken?	Polychrome's kiss.; By a kiss from the fairy Polychrome.
deae2c2c3964684550d73f691762da489f9782f7	What does Buck take when he is in a holdup that kills the clerk and robber?	He takes the money the robber was going to take.; He takes the money the would be rober wanted.
def05b2808f7557610b6b71051b257dd1f955bc1	What falls into the conservatory?	A plane; An aircraft.
dfc26addcd9cd2cf53ed6804445d8bc60668d316	Where is M being held?	In the maiden's tower; Maiden's Tower
dfd193315559f6de75c3fc50c90f98b19eb7e5c5	Why is Frances dismissed from school?	Mlle. Reuter is jealous of her; Reuter was jealous of Frances and William relationship.
dfd97d0d9ef1e81af1536ee8f9d687e901194bf2	When Honey decides to join cecil's gang what does she declare herself?	Demented forever.; Demented forever 
dff49153b40fe907cde5316af4b1629ceae923d9	What is Jarvis' occupation?	He is a chemist; Chemist.
e070825c9e6a08429ba971f12745f7b29c7a41b1	How does Arcite die?	Arcite is thrown from his horse; He is thrown from a horse.
e0b99eb5a288970d3e82846af97e56cf4248cd85	What does the machine do that Dane finds in the pirates base?	Draws ships in and crashes them.; changes lead into gold
e10490514db5ffdceb8fc7c85c6f5db6ccc4534a	What is the name of the 2nd daughter that Ramona and Alessandro have?	Ramona; Ramona
e11589d91adedbbb983989cb3ed213c6e76ed99a	What sort of creatures are the servants of Bit-yakin?	Ape like creatures; Large, gray-furred ape-like creatures
e11918fe15248b740d970ca62dfd10cdd4065f6f	Where is this story set?	A Hungarian village; Hungary
e1a5be12e8c521868c2f4c7485797ffa7e0acd9d	Who does La-Writ send as a messenger to deliver his challenge to the judge?	Cleremont.; cleremont
e1c042c57411f230068ededfd7b27e44c0580700	What is the hotel called?	Hotel Earle; The Earle
e244dc58bf7128d20d9996a796d911cb1e464519	What does Sobel find out after confronting Vitti?	That Vitti is planning an armored car heist with LoPresti.; About the plan to rob an armoured car.
e29f23ebe56136421e71a8caa88693c07a1ba623	What  does this deal in?	it deals with prosecution of christianity under emperior decius; Persecution of Christians in the 3rd century
e2b2c77fb78c35ba232fb1e043031f31cc1a3689	What does Alcema give birth to?	Twin boys; Twin boys 
e2bdf8909efeece219837a341b1468e4c66cf3db	What does Tito object to?	The dream sequence; Complains that the dream sequence is a cliche.
e32f6a88a17ae3d52fea864bde1304106f9ccce8	What choir is Dick Dewy part of?	The Mellstock parish choir.; Mellstock parish
e34f792dd7a299d7e2a03bbe0f03048505cfebcc	On what was Darwin's theory?	Evolution.; evolution
e3793c8072528b1d92b8614113e6d2b5748652cd	What does Salim fill his bathtub with?	Money.; money
e37b89959b8a08a31c7623074f65877668b47d26	How was King Rudolf killed?	He was shot; He was shot.
e3aea7e1997b6057899be86ce2acd04a2df6bf57	Which character resembles the lady in white?	Laura Fairlie; Laura
e3b700a2a9853e91d32726b11328d5ffd087297a	Who is the Comte de Beaujolais?	A French prince visiting Bath.; A French prince.
e4081796caf2b0354f1fc78626b7a74396979e5b	What is Max Cohen core belief? 	Numbers can explain everything. ; everything is based on numbers
e4a9b95cda2e9aed649c357930536a0397564bcc	How does Johnson fight back against his double crosser?	With a con; with a con
e50f6e0722981cebebeead482c2e2bfd4c8b80de	Who is Robin Lyth running from?	Captain Carroway.; Captain Carroway.
e53665b111c3ab95216386fd492e54a0eb0906b0	What is Elizabeth Ann eventually nicknamed?	Betsy; Betsy
e57471b92e3889301c10fbf9eb8d78204ca7d80e	Why does Lizzie escape punishment for perjury?	Her testimony is needed to convict the thieves.; Her testimony is needed in order to convict the criminals.
e5a717d519b7648ce17e3f1f78dd4ba0548c8338	Beowulf comes to the aid of what king?	Hrothgar. ; Hrothgar
e5b92b062c01f4016c439c2f76a114370142d414	Where do the detectives take Doe?	To a desert location; A remote desert location.
e5c7770f84262102e2d284d4589cae5aa6e73872	Who is Nerle?	Prince Marvel's squire boy.; A prisoner
e60d35663e8d38fa4bde3bff0690ab2ca735fd74	What is Connors occupation in 1985 in New York?	An antiquities dealer.; Wealthy antiquities dealer
e66f82b7832a43751dabfd9dce3180dd28bbd0b3	What is Podger's relationship to Jerome?	Podger is Jerome's uncle.; Uncle
e67c8a23b087fdba5e5266cc21babef9238babc2	During what years did Davies travel the highways and railroads?	Between 1893 and 1899; Between 1893 and 1899.
e684bea91a5d46223fca2aaf2b3584f49308ac55	In Trotty's visions, what does he see Meg contemplating?	He sees Meg contemplating suicide with her baby by drowning.; Murdering her baby and killing herself
e6b90ac408f85b70d4da2ec35b695d5d0f70196f	Who do the men think has been in their room?	Mrs. Bouncer.; The landlady, Mrs. Bouncer. 
e6d8d48d6423b539573deb20e723347a0f842199	Who is Shann captured by on his mission?	The Throgs; The team sent to pick up the Throg
e726621795b1ee901188a6f453355d03e68d4aac	Why is the captain despondent?	Because his ship is lost.; He lost his ship.
e7598e595c6dd58166b88f92a5723e63f3d93b78	What is the second thing Chitra asks the gods for?	to make her last night with Arjuna the most beautiful; For her last night to be the most beautiful
e76ceb6a01c9cbdee440290d40f50c48fa7e532e	What did the doctor do to the Baroness to cause her to feel subdued?	The doctor implanted her with nanomites which put her under his control for a few years. ; Impaled her with nanomites.
e80dcfbc4d200c173d6ac969a9b160a40a1edf70	Why did Tick become brain dead?	He was fed highly amplified SQUID signals.; He was forced into exposure of highly amplified SQUID signals.
e814b013d044140a64ff47ad920009fe7c9db547	How do the humans stop the Martians?	By destroying dams that flood Mars. ; by flooding them with melted polar ice
e8d2ed5a3541e52aeb9eac94ad99983bd06e6fbd	What breaches the hull of the Mars II as it enters Mars' orbit?	Micrometeoroids; micrometeoroids
e8f4c55b6eed0c4e0e6b34b48651bafa884ae1b5	Who is Aline's father?	J. Preston Peters; J. Preston Peters
e92339d923dacda2b56d536945db17f321e1a47a	What happened to make Sykes want to kill Julie?	She rejected his advances; She rejects him.
e93ace5fb122b6962098ca5c0bf2a9e4e8b86893	Where is Celia abducted to?	Geneva.; Geneva
e94ebe1d01e2696b60879ac22669cd7df5d54de1	Who is the person who killed Danny?	Kali, who worked for Judah.; Kali
e9ff026e90e2506a4e2710fac9cfb0df33248fa4	Which character commits suicide?	Kellogg; Kellogg
ea4c34d27ecbe90a14541dd0bbc0b5c6f475f203	How does Tom get sick?	A woman blowing her nose; A woman blows her nose.
ea5d07dd2150a3e4fd5199ab496074839a019ded	Who did Nancy tell about Tina's death?	Her father, Lt. Don Thompson; Rod
ea6d777ae79760c3e6d087a038f0ecf11c34d586	What happens when Rosmer encourages Rebecca to commit suicide the same way Beata did?	She begins to agree, and Rosmer intends to join her.; she agrees
eb6c58c2168f0a9e60f23b8107d17be92503030f	What are the areas explored in the story known as today?	Kejimkujik Park and Tobeatic Wilderness; Kejimkujik Park and Tobeatic Wilderness Area.
ebd6d319ba69f1f60618a32c124d344bc5e1b56e	The story suggests that the landscape is what?	A point of contact for a different dimension.; alive
ec14a0a6712974227acf09046812d4c51fef364a	What does Sebastian first do when he becomes invisible?	He scares and pranks his co-workers in the lab.; He plays pranks involving his coworkers
ec427a332515c850a9a458df1e5878cb5d7917b5	Where does Norman get the item he needs?	He gets the item from his dead uncles corpse.; AT THE TOWN HALL ARCHIVES
ecdd7d239978d8bdf03d163b4fb3a5e97518b715	What did Dick try to teach the shipwreck survivors?	how to be sailors; to be sailors in order to reach south america
ed1e34e830f3cbd4e85199e4fcba4543469a8d97	When Mary drives Clay's wagon into a creek what is her main concern after she is rescued by Clay?	Mary is concerned with her lost clothing rather than the lost wagon. ; her clothes are gone
edd994d7ad9905d5acb91c71915b735efbe37b36	What covered the ground of the river?	Peach petals; Peach petals. 
ee3ba75510af0a8836993c57cb6809b676edad63	What happens to the FBI's deal with Jordan?	It is thrown out because they discovered he is in breaching the deal with the note he passed to Donnie; Jordan breaches deal by telling Donnie about the wire
ee626ccf176e4834186d4125aeaacf6fc2cb2a87	What is William Cecil Clayton's relationship to Tarzan?	William is Tarzan's cousin.; He is his cousin
ee9a23cc1a0272aa77544587300d4b8206a0846c	Who is Don Luis Sandoval?	A Columbia drug lord.; A drug lord and Fabio's boss. 
ee9d965dea242752ee8786b1ec0d53a82a3fde0e	When did the Christians take Jerusalem?	1066; 1099
eec864a5517c25d30b351c93c57054bb89811368	Where is Androcles sent when he is captured?	The Colosseum; the Colosseum
eef816f32f560811968ec9e20eb4e5f034199444	A small group from the Church of Englad defected to what? 	The Catholic Church; The Catholic Church
ef102d02ce5962470a8cbf9d9219625d0080384c	Why did Emily Wharton regret her marriage choice?	Lopez treated her badly; Ferdinand, her husband, runs against her former suitor
ef31dd1863ac76fa8be81963c77e8c86ed67db74	As Dicky swims to rescue them, what is in hot pursuit of him?	A shark; A Shark
ef8b2d07b6d31531a169fefa7a7585b43aa71f60	What does Krishna do to Mimi every 3 months?	He amputates her wings.; Cuts off her wings
ef8cc671b525e984e2af5f1467a568f5addbea4c	What does David have to do to wake himself from his sleep?	Jump off a tall building.; Jumps off building conquering his final fear.
efb0cbe1fdfe5278fa0028c67230ba7b81c27635	How did Griffin take advantage of his power when he needed to escape?	He undressed so he was fully invisible.; He took his clothes off.
f01426d161b74fa8cc69b259b8460271b8c70121	As the story begins, what is Jupiter doing to Ganymede? 	Jupiter is fondling Ganymede. ; He is fondling her.
f05bcd8ebb7a7e3a2457e51e0a9797802ca26ae3	What do Henry's Grandfather and Edith's father represent?	old and new money in society; Old and new wealth in society
f070ce5262bb59e814309025a4fb2adde266fe35	Who is celebrating their anniversary?	Sally Nash and Joe Therrian; Sally Nash and Joe Therrian
f0a45e1d3a587d322c7629727fd448303fb82a43	What did Sylvia's old college friend choose to do rather than pursuing a career?	She chose to get married and have children. ; Get married and raise a family
f1239e5e117e2e30093e5cb5c98db3ce935a055b	Who was Father Sergius arrested with?	A blind beggar.; a blind beggar
f18097c1b9a20f47d6c0012cce552a44e71b67b6	Who kidnaps Dorothea?	Butterfield.; Butterfield
f18d298f89a580c735a6d8ca05830d9f4a98bf28	Why does Jeff leave?	He doesn't want to have another hostage situation.; Traumatic experience. 
f19862b256b0ce49a796c88b2c80399b9f24d302	What hinders Charley and Katie's relationship?	Charley is already engaged and Katie's mother forbids him from speaking to Katie.; Katie's mother 
f225a22410b95923cccefe1a5eb04075c4184376	Where does Mark put Vivien's body?	In a trunk.; prop trunk
f23712a97eb0abc86d873b5c28fe2008aa82ef0c	What crimes were the woman who sat on the general's bed, guilty of?	Incest and murder. ; incest and murder
f2454588fd5606c7a4dedfeddfbfe1cdb580754b	WHY DID SERA THROW BEN OUT OF THE APARTMENT?	BECAUSE SHE FOUND HIM WITH A PROSTITUTE IN HER BED.; For having sex with a prostitute in her bed.
f25715af54045266164c91b6de03814f9d8bca8f	What does Darth Vader do in preparation of suspending Luke in animation?	He practices by freezing Han Solo alive in a block of carbonite.; go to cloud city
f2fb256a4abcb794e305acec57e9c4a05e4dc194	Who was appointed care-taker of Ingeborg and Ring's child?	Frithdof; Frithjof
f324b3fdf4815ba0073872d15405510f34bb9d2a	Who kills Harry Penrose?	A man from his company.; A party of men from his own company.
f332e6f13bebaadce541f01d1a86f53058813db9	In which British university did Gibbon matriculate? 	Oxford University. ; Oxford
f3a5c2b05406798b9244a0a5bb275d76496f5008	What happenned between Aly and Annie?	Annie and Alvy separated.; They tried a couple of times to make it work, and it didn't
f3dfd74b81d1cc1db840db8bceabc4da2bdf2953	Who is the leader of the Strangers?	Mr. Book; Mr. Book
f3f6610dba556fdbd410fb8bf356c6b24fda45f0	What choice does Wigand make when he is served with a Kentucky court order so that he can't testify in Mississippi?	he decides to go through with his testimony; To testify anyway.
f4148de27a9751817e9823d0b2e1d253d7b6b8e9	Whom does Louise marry?	Tom Cobb; Tom Cobb
f45ce838ccd7e8680a7dd8f3f4c702571e5d02fe	What is Owen doing at Leslie's house?	He's writing a novel.; Writing a novel
f4743bff03d90a9fde6068197d2552bd5897baa1	How did Lucilla get away from the house of Dubourg's cousin?	a servant helped her; Through the help of a kind servant.
f4bd30511bb4dc1dd7dea595b86c6d466997cfe6	Which twins claimed Zuckerberg stole their idea?	Winklevoss Twins; the Winklevoss twins
f4d34bcb783300803817b84656a65051b017e8f2	Who did Tarzan and Smith-Oldwick find out Bertha was working for?	The British.; The British
